iter	Passed	Remaining
7641	1295869	399850
7642	1296034	399679
7643	1296196	399508
7644	1296359	399336
7645	1296521	399164
7646	1296686	398993
7647	1296850	398822
7648	1297017	398651
7649	1297185	398481
7650	1297354	398312
7651	1297520	398141
7652	1297683	397969
7653	1297854	397800
7654	1298018	397629
7655	1298183	397458
7656	1298351	397288
7657	1298517	397117
7658	1298682	396946
7659	1298851	396776
7660	1299015	396605
7661	1299180	396434
7662	1299347	396264
7663	1299512	396093
7664	1299680	395923
7665	1299849	395753
7666	1300019	395584
7667	1300183	395413
7668	1300350	395242
7669	1300512	395071
7670	1300676	394899
7671	1300842	394729
7672	1301008	394558
7673	1301172	394387
7674	1301341	394217
7675	1301511	394047
7676	1301675	393876
7677	1301841	393706
7678	1302005	393534
7679	1302171	393364
7680	1302340	393194
7681	1302506	393023
7682	1302672	392853
7683	1302840	392683
7684	1303005	392512
7685	1303169	392341
7686	1303336	392170
7687	1303508	392002
7688	1303675	391831
7689	1303845	391662
7690	1304009	391490
7691	1304173	391319
7692	1304340	391149
7693	1304506	390979
7694	1304670	390807
7695	1304845	390639
7696	1305017	390470
7697	1305191	390302
7698	1305362	390133
7699	1305526	389962
7700	1305692	389791
7701	1305857	389620
7702	1306022	389450
7703	1306186	389278
7704	1306350	389107
7705	1306516	388937
7706	1306680	388765
7707	1306846	388595
7708	1307016	388425
7709	1307180	388254
7710	1307344	388083
7711	1307509	387912
7712	1307676	387742
7713	1307844	387572
7714	1308008	387401
7715	1308173	387230
7716	1308340	387059
7717	1308505	386888
7718	1308670	386718
7719	1308836	386547
7720	1309002	386376
7721	1309167	386206
7722	1309334	386035
7723	1309499	385864
7724	1309665	385694
7725	1309836	385525
7726	1310001	385354
7727	1310173	385185
7728	1310349	385017
7729	1310520	384848
7730	1310712	384685
7731	1310877	384515
7732	1311045	384345
7733	1311211	384174
7734	1311378	384004
7735	1311546	383834
7736	1311714	383664
7737	1311882	383494
7738	1312050	383324
7739	1312218	383154
7740	1312385	382984
7741	1312558	382815
7742	1312726	382645
7743	1312894	382475
7744	1313066	382306
7745	1313236	382137
7746	1313407	381968
7747	1313574	381797
7748	1313741	381627
7749	1313910	381457
7750	1314078	381287
7751	1314246	381117
7752	1314414	380948
7753	1314582	380778
7754	1314749	380607
7755	1314917	380437
7756	1315083	380267
7757	1315253	380097
7758	1315425	379928
7759	1315609	379763
7760	1315783	379595
7761	1315957	379426
7762	1316125	379257
7763	1316292	379086
7764	1316462	378917
7765	1316629	378747
7766	1316796	378576
7767	1316964	378406
7768	1317135	378237
7769	1317303	378067
7770	1317475	377898
7771	1317642	377728
7772	1317814	377559
7773	1317987	377391
7774	1318157	377222
7775	1318325	377051
7776	1318493	376882
7777	1318662	376712
7778	1318829	376542
7779	1319000	376372
7780	1319173	376204
7781	1319340	376034
7782	1319509	375864
7783	1319680	375695
7784	1319848	375525
7785	1320020	375356
7786	1320192	375187
7787	1320363	375018
7788	1320535	374849
7789	1320707	374680
7790	1320892	374515
7791	1321072	374348
7792	1321244	374180
7793	1321421	374012
7794	1321601	373846
7795	1321774	373677
7796	1321947	373509
7797	1322123	373341
7798	1322294	373172
7799	1322467	373003
7800	1322641	372835
7801	1322809	372665
7802	1322983	372497
7803	1323155	372328
7804	1323322	372158
7805	1323495	371989
7806	1323668	371820
7807	1323839	371651
7808	1324009	371482
7809	1324178	371312
7810	1324350	371143
7811	1324525	370975
7812	1324697	370806
7813	1324869	370637
7814	1325047	370470
7815	1325235	370306
7816	1325409	370138
7817	1325590	369971
7818	1325768	369804
7819	1325951	369638
7820	1326129	369471
7821	1326303	369303
7822	1326486	369137
7823	1326660	368968
7824	1326831	368799
7825	1327002	368630
7826	1327172	368461
7827	1327340	368291
7828	1327511	368121
7829	1327680	367952
7830	1327848	367782
7831	1328023	367614
7832	1328197	367445
7833	1328369	367277
7834	1328540	367107
7835	1328710	366938
7836	1328881	366769
7837	1329051	366599
7838	1329223	366431
7839	1329395	366262
7840	1329563	366092
7841	1329735	365923
7842	1329909	365754
7843	1330077	365584
7844	1330251	365416
7845	1330419	365246
7846	1330588	365076
7847	1330759	364907
7848	1330928	364737
7849	1331098	364568
7850	1331269	364399
7851	1331441	364230
7852	1331620	364063
7853	1331793	363894
7854	1331966	363726
7855	1332135	363556
7856	1332305	363386
7857	1332477	363217
7858	1332645	363048
7859	1332815	362878
7860	1332984	362708
7861	1333154	362539
7862	1333333	362372
7863	1333508	362204
7864	1333679	362035
7865	1333854	361867
7866	1334022	361697
7867	1334193	361527
7868	1334360	361357
7869	1334533	361188
7870	1334705	361019
7871	1334876	360850
7872	1335046	360681
7873	1335214	360511
7874	1335381	360341
7875	1335550	360171
7876	1335720	360001
7877	1335891	359832
7878	1336063	359663
7879	1336237	359495
7880	1336409	359326
7881	1336579	359157
7882	1336754	358988
7883	1336929	358820
7884	1337101	358651
7885	1337273	358483
7886	1337441	358312
7887	1337611	358143
7888	1337778	357973
7889	1337947	357803
7890	1338113	357633
7891	1338282	357463
7892	1338453	357293
7893	1338619	357123
7894	1338792	356954
7895	1338961	356785
7896	1339128	356614
7897	1339295	356444
7898	1339466	356275
7899	1339633	356105
7900	1339800	355934
7901	1339972	355765
7902	1340137	355595
7903	1340304	355424
7904	1340473	355255
7905	1340641	355085
7906	1340812	354915
7907	1340978	354745
7908	1341147	354575
7909	1341313	354405
7910	1341483	354235
7911	1341650	354065
7912	1341820	353896
7913	1341988	353726
7914	1342154	353555
7915	1342331	353387
7916	1342501	353218
7917	1342667	353048
7918	1342839	352878
7919	1343008	352709
7920	1343174	352538
7921	1343345	352369
7922	1343510	352198
7923	1343680	352029
7924	1343846	351858
7925	1344012	351688
7926	1344180	351518
7927	1344345	351347
7928	1344512	351177
7929	1344680	351007
7930	1344854	350838
7931	1345021	350668
7932	1345187	350498
7933	1345357	350328
7934	1345523	350158
7935	1345695	349989
7936	1345860	349818
7937	1346027	349648
7938	1346199	349479
7939	1346366	349309
7940	1346534	349139
7941	1346701	348969
7942	1346868	348798
7943	1347032	348627
7944	1347197	348457
7945	1347367	348287
7946	1347538	348118
7947	1347709	347949
7948	1347876	347779
7949	1348040	347608
7950	1348207	347437
7951	1348372	347267
7952	1348537	347096
7953	1348704	346926
7954	1348876	346756
7955	1349040	346586
7956	1349206	346415
7957	1349375	346245
7958	1349540	346075
7959	1349704	345904
7960	1349874	345734
7961	1350042	345564
7962	1350219	345397
7963	1350392	345228
7964	1350567	345060
7965	1350741	344891
7966	1350917	344723
7967	1351092	344555
7968	1351266	344387
7969	1351432	344216
7970	1351605	344048
7971	1351776	343878
7972	1351942	343708
7973	1352109	343538
7974	1352275	343367
7975	1352443	343197
7976	1352612	343028
7977	1352779	342857
7978	1352955	342690
7979	1353127	342521
7980	1353304	342353
7981	1353534	342199
7982	1353709	342030
7983	1353883	341862
7984	1354054	341693
7985	1354222	341523
7986	1354392	341353
7987	1354557	341182
7988	1354724	341012
7989	1354890	340842
7990	1355060	340672
7991	1355227	340502
7992	1355393	340332
7993	1355559	340161
7994	1355728	339991
7995	1355897	339822
7996	1356067	339652
7997	1356233	339482
7998	1356397	339311
7999	1356562	339140
8000	1356730	338970
8001	1356895	338800
8002	1357060	338629
8003	1357226	338458
8004	1357390	338287
8005	1357559	338118
8006	1357730	337948
8007	1357898	337778
8008	1358074	337611
8009	1358251	337443
8010	1358426	337275
8011	1358598	337105
8012	1358768	336936
8013	1358941	336767
8014	1359116	336599
8015	1359285	336429
8016	1359454	336260
8017	1359624	336090
8018	1359793	335921
8019	1359961	335751
8020	1360132	335581
8021	1360300	335411
8022	1360467	335241
8023	1360636	335071
8024	1360805	334902
8025	1360974	334732
8026	1361143	334562
8027	1361318	334394
8028	1361484	334224
8029	1361655	334054
8030	1361823	333884
8031	1361993	333715
8032	1362165	333546
8033	1362337	333377
8034	1362508	333208
8035	1362674	333038
8036	1362845	332868
8037	1363014	332698
8038	1363183	332529
8039	1363353	332359
8040	1363532	332192
8041	1363709	332024
8042	1363877	331854
8043	1364043	331684
8044	1364209	331513
8045	1364383	331345
8046	1364558	331177
8047	1364728	331007
8048	1364895	330837
8049	1365064	330667
8050	1365232	330497
8051	1365410	330330
8052	1365582	330161
8053	1365752	329991
8054	1365922	329822
8055	1366090	329652
8056	1366262	329483
8057	1366434	329314
8058	1366611	329146
8059	1366781	328977
8060	1366949	328807
8061	1367118	328637
8062	1367290	328468
8063	1367456	328298
8064	1367622	328127
8065	1367791	327957
8066	1367962	327788
8067	1368127	327618
8068	1368302	327449
8069	1368471	327279
8070	1368639	327110
8071	1368805	326939
8072	1368975	326770
8073	1369159	326604
8074	1369332	326435
8075	1369500	326265
8076	1369672	326096
8077	1369844	325927
8078	1370018	325758
8079	1370185	325588
8080	1370350	325417
8081	1370518	325247
8082	1370683	325077
8083	1370855	324908
8084	1371025	324738
8085	1371189	324567
8086	1371355	324397
8087	1371524	324227
8088	1371691	324057
8089	1371858	323887
8090	1372029	323718
8091	1372203	323549
8092	1372370	323379
8093	1372534	323208
8094	1372697	323037
8095	1372861	322866
8096	1373031	322697
8097	1373208	322529
8098	1373383	322361
8099	1373558	322192
8100	1373727	322023
8101	1373908	321856
8102	1374088	321689
8103	1374260	321520
8104	1374433	321351
8105	1374602	321181
8106	1374772	321011
8107	1374939	320841
8108	1375107	320671
8109	1375272	320501
8110	1375440	320331
8111	1375608	320161
8112	1375776	319991
8113	1375943	319821
8114	1376113	319651
8115	1376297	319485
8116	1376488	319320
8117	1376671	319154
8118	1376847	318986
8119	1377026	318819
8120	1377205	318651
8121	1377393	318486
8122	1377577	318320
8123	1377749	318150
8124	1377914	317980
8125	1378088	317811
8126	1378259	317642
8127	1378427	317472
8128	1378593	317302
8129	1378762	317132
8130	1378932	316962
8131	1379101	316793
8132	1379272	316623
8133	1379441	316454
8134	1379608	316283
8135	1379778	316114
8136	1379950	315945
8137	1380120	315775
8138	1380291	315606
8139	1380456	315436
8140	1380626	315266
8141	1380793	315096
8142	1380961	314926
8143	1381130	314756
8144	1381298	314586
8145	1381471	314418
8146	1381643	314248
8147	1381810	314078
8148	1381975	313907
8149	1382143	313738
8150	1382307	313567
8151	1382472	313396
8152	1382635	313225
8153	1382802	313055
8154	1382966	312884
8155	1383134	312714
8156	1383298	312543
8157	1383463	312373
8158	1383631	312203
8159	1383796	312032
8160	1383966	311863
8161	1384134	311693
8162	1384303	311523
8163	1384471	311353
8164	1384639	311183
8165	1384807	311013
8166	1384973	310843
8167	1385138	310672
8168	1385302	310501
8169	1385467	310331
8170	1385640	310162
8171	1385804	309991
8172	1385974	309821
8173	1386142	309652
8174	1386320	309484
8175	1386488	309314
8176	1386653	309143
8177	1386827	308975
8178	1387002	308806
8179	1387167	308636
8180	1387335	308466
8181	1387508	308297
8182	1387695	308131
8183	1387869	307963
8184	1388035	307792
8185	1388200	307622
8186	1388368	307452
8187	1388542	307283
8188	1388710	307113
8189	1388888	306945
8190	1389055	306775
8191	1389244	306610
8192	1390735	306732
8193	1390905	306562
8194	1391072	306392
8195	1391237	306221
8196	1391405	306051
8197	1391579	305882
8198	1391758	305714
8199	1391927	305545
8200	1392095	305375
8201	1392270	305206
8202	1392437	305036
8203	1392608	304866
8204	1392779	304697
8205	1392948	304527
8206	1393117	304357
8207	1393290	304188
8208	1393457	304017
8209	1393627	303848
8210	1393801	303679
8211	1393973	303509
8212	1394140	303339
8213	1394306	303169
8214	1394483	303000
8215	1394655	302831
8216	1394820	302660
8217	1394992	302491
8218	1395167	302323
8219	1395333	302152
8220	1395504	301982
8221	1395670	301812
8222	1395837	301642
8223	1396011	301473
8224	1396178	301302
8225	1396342	301131
8226	1396506	300961
8227	1396675	300791
8228	1396845	300621
8229	1397014	300451
8230	1397185	300281
8231	1397356	300112
8232	1397559	299949
8233	1397770	299789
8234	1397977	299627
8235	1398174	299463
8236	1398370	299299
8237	1398558	299133
8238	1398740	298966
8239	1398907	298795
8240	1399095	298629
8241	1399261	298459
8242	1399430	298289
8243	1399597	298119
8244	1399764	297948
8245	1399930	297778
8246	1400099	297608
8247	1400279	297440
8248	1400452	297271
8249	1400617	297100
8250	1400780	296929
8251	1400946	296759
8252	1401111	296588
8253	1401278	296417
8254	1401444	296247
8255	1401611	296076
8256	1401780	295906
8257	1401949	295736
8258	1402118	295567
8259	1402282	295396
8260	1402450	295225
8261	1402612	295054
8262	1402778	294884
8263	1402952	294715
8264	1403126	294546
8265	1403294	294376
8266	1403462	294205
8267	1403627	294035
8268	1403794	293864
8269	1403960	293694
8270	1404128	293524
8271	1404289	293352
8272	1404453	293181
8273	1404617	293010
8274	1404785	292840
8275	1404951	292669
8276	1405121	292500
8277	1405304	292333
8278	1405480	292164
8279	1405654	291995
8280	1405823	291826
8281	1406000	291657
8282	1406166	291487
8283	1406329	291316
8284	1406495	291145
8285	1406661	290974
8286	1406835	290806
8287	1407010	290637
8288	1407181	290467
8289	1407345	290296
8290	1407520	290128
8291	1407685	289957
8292	1407856	289787
8293	1408029	289618
8294	1408203	289450
8295	1408367	289278
8296	1408536	289108
8297	1408707	288939
8298	1408869	288768
8299	1409036	288597
8300	1409203	288427
8301	1409368	288256
8302	1409534	288086
8303	1409699	287915
8304	1409866	287745
8305	1410031	287574
8306	1410199	287404
8307	1410368	287234
8308	1410533	287063
8309	1410710	286895
8310	1410877	286725
8311	1411054	286556
8312	1411221	286386
8313	1411387	286215
8314	1411559	286046
8315	1411730	285877
8316	1411900	285707
8317	1412066	285536
8318	1412232	285366
8319	1412396	285195
8320	1412563	285025
8321	1412735	284855
8322	1412902	284685
8323	1413065	284514
8324	1413234	284344
8325	1413399	284173
8326	1413569	284003
8327	1413733	283833
8328	1413901	283663
8329	1414067	283492
8330	1414229	283321
8331	1414393	283150
8332	1414557	282979
8333	1414725	282809
8334	1414892	282639
8335	1415055	282467
8336	1415220	282297
8337	1415386	282126
8338	1415551	281955
8339	1415717	281785
8340	1415887	281615
8341	1416059	281446
8342	1416224	281275
8343	1416388	281104
8344	1416553	280934
8345	1416719	280763
8346	1416890	280594
8347	1417059	280424
8348	1417227	280254
8349	1417391	280083
8350	1417557	279912
8351	1417727	279743
8352	1417891	279572
8353	1418054	279401
8354	1418216	279229
8355	1418379	279058
8356	1418545	278888
8357	1418708	278717
8358	1418871	278546
8359	1419036	278375
8360	1419203	278205
8361	1419372	278035
8362	1419547	277866
8363	1419715	277696
8364	1419880	277525
8365	1420051	277356
8366	1420226	277187
8367	1420401	277018
8368	1420573	276849
8369	1420741	276679
8370	1420912	276510
8371	1421088	276341
8372	1421261	276172
8373	1421432	276003
8374	1421606	275834
8375	1421776	275664
8376	1421942	275493
8377	1422122	275326
8378	1422298	275157
8379	1422476	274989
8380	1422651	274820
8381	1422833	274653
8382	1423009	274484
8383	1423180	274315
8384	1423356	274146
8385	1423527	273977
8386	1423693	273806
8387	1423860	273636
8388	1424025	273465
8389	1424191	273295
8390	1424360	273125
8391	1424530	272955
8392	1424704	272786
8393	1424878	272617
8394	1425054	272449
8395	1425231	272281
8396	1425413	272113
8397	1425583	271943
8398	1425756	271774
8399	1425925	271604
8400	1426093	271434
8401	1426258	271264
8402	1426436	271095
8403	1426607	270926
8404	1426781	270757
8405	1426953	270588
8406	1427122	270418
8407	1427297	270249
8408	1427471	270080
8409	1427641	269910
8410	1427814	269741
8411	1427993	269573
8412	1428192	269409
8413	1428365	269240
8414	1428538	269071
8415	1428716	268902
8416	1428883	268732
8417	1429052	268562
8418	1429222	268392
8419	1429399	268224
8420	1429575	268056
8421	1429746	267886
8422	1429913	267716
8423	1430080	267545
8424	1430244	267375
8425	1430414	267205
8426	1430579	267034
8427	1430749	266864
8428	1430915	266694
8429	1431083	266524
8430	1431254	266354
8431	1431426	266185
8432	1431600	266016
8433	1431771	265847
8434	1431938	265676
8435	1432107	265506
8436	1432274	265336
8437	1432444	265166
8438	1432623	264998
8439	1432800	264830
8440	1432981	264662
8441	1433174	264497
8442	1433358	264330
8443	1433530	264160
8444	1433706	263992
8445	1433872	263821
8446	1434040	263651
8447	1434218	263483
8448	1434386	263313
8449	1434553	263142
8450	1434730	262974
8451	1434899	262804
8452	1435088	262638
8453	1435255	262468
8454	1435425	262298
8455	1435591	262127
8456	1435763	261958
8457	1435936	261789
8458	1436099	261618
8459	1436268	261448
8460	1436435	261278
8461	1436602	261107
8462	1436770	260937
8463	1436937	260767
8464	1437103	260596
8465	1437270	260426
8466	1437442	260257
8467	1437609	260087
8468	1437776	259916
8469	1437947	259747
8470	1438116	259577
8471	1438281	259406
8472	1438448	259236
8473	1438617	259066
8474	1438794	258898
8475	1438964	258728
8476	1439138	258559
8477	1439327	258393
8478	1439502	258224
8479	1439680	258055
8480	1439861	257888
8481	1440039	257719
8482	1440231	257554
8483	1440413	257386
8484	1440586	257217
8485	1440768	257049
8486	1440940	256880
8487	1441103	256709
8488	1441272	256539
8489	1441436	256368
8490	1441600	256197
8491	1441765	256027
8492	1441929	255856
8493	1442092	255685
8494	1442257	255514
8495	1442428	255345
8496	1442597	255175
8497	1442763	255004
8498	1442936	254835
8499	1443101	254664
8500	1443269	254494
8501	1443440	254325
8502	1443606	254154
8503	1443770	253984
8504	1443941	253814
8505	1444106	253643
8506	1444283	253475
8507	1444476	253309
8508	1444657	253141
8509	1444845	252975
8510	1445017	252805
8511	1445186	252636
8512	1445367	252468
8513	1445544	252299
8514	1445724	252131
8515	1445900	251962
8516	1446077	251794
8517	1446252	251625
8518	1446425	251456
8519	1446602	251287
8520	1446782	251119
8521	1446959	250951
8522	1447133	250782
8523	1447306	250612
8524	1447476	250443
8525	1447644	250273
8526	1447823	250104
8527	1448003	249936
8528	1448176	249767
8529	1448341	249596
8530	1448508	249426
8531	1448676	249256
8532	1448848	249087
8533	1449018	248917
8534	1449183	248746
8535	1449352	248576
8536	1449529	248408
8537	1449704	248239
8538	1449878	248070
8539	1450053	247901
8540	1450221	247731
8541	1450389	247561
8542	1450556	247390
8543	1450729	247221
8544	1450898	247051
8545	1451065	246881
8546	1451238	246712
8547	1451408	246542
8548	1451579	246372
8549	1451749	246203
8550	1451914	246032
8551	1452079	245861
8552	1452243	245691
8553	1452406	245520
8554	1452570	245349
8555	1452742	245180
8556	1452916	245010
8557	1453082	244840
8558	1453245	244669
8559	1453415	244499
8560	1453581	244329
8561	1453747	244158
8562	1453917	243989
8563	1454085	243819
8564	1454258	243649
8565	1454429	243480
8566	1454616	243313
8567	1454792	243144
8568	1454974	242976
8569	1455158	242809
8570	1455339	242641
8571	1455520	242473
8572	1455700	242305
8573	1455871	242135
8574	1456041	241966
8575	1456209	241795
8576	1456447	241637
8577	1456770	241493
8578	1457058	241342
8579	1457226	241172
8580	1457399	241003
8581	1457569	240833
8582	1457751	240665
8583	1457931	240497
8584	1458097	240327
8585	1458266	240157
8586	1458430	239986
8587	1458597	239816
8588	1458769	239646
8589	1458935	239476
8590	1459099	239305
8591	1459271	239135
8592	1459434	238964
8593	1459601	238794
8594	1459768	238624
8595	1459935	238453
8596	1460104	238283
8597	1460280	238115
8598	1460454	237945
8599	1460628	237776
8600	1460799	237607
8601	1460972	237437
8602	1461136	237266
8603	1461304	237096
8604	1461472	236926
8605	1461643	236756
8606	1461808	236586
8607	1461975	236416
8608	1462139	236245
8609	1462306	236075
8610	1462473	235904
8611	1462637	235733
8612	1462803	235563
8613	1462969	235393
8614	1463133	235222
8615	1463297	235051
8616	1463466	234881
8617	1463631	234710
8618	1463796	234540
8619	1463961	234369
8620	1464129	234199
8621	1464294	234028
8622	1464462	233858
8623	1464628	233688
8624	1464794	233517
8625	1464963	233348
8626	1465127	233177
8627	1465295	233007
8628	1465471	232838
8629	1465648	232669
8630	1465821	232500
8631	1465996	232331
8632	1466172	232162
8633	1466340	231992
8634	1466504	231821
8635	1466673	231651
8636	1466839	231481
8637	1467001	231310
8638	1467167	231139
8639	1467333	230969
8640	1467499	230798
8641	1467667	230628
8642	1467832	230458
8643	1467996	230287
8644	1468158	230116
8645	1468328	229946
8646	1468503	229777
8647	1468679	229608
8648	1468853	229439
8649	1469029	229270
8650	1469205	229101
8651	1469380	228932
8652	1469557	228763
8653	1469729	228594
8654	1469896	228424
8655	1470068	228254
8656	1470235	228084
8657	1470403	227914
8658	1470571	227744
8659	1470742	227574
8660	1470915	227405
8661	1471081	227234
8662	1471252	227065
8663	1471421	226895
8664	1471592	226725
8665	1471765	226556
8666	1471933	226386
8667	1472099	226215
8668	1472267	226045
8669	1472432	225874
8670	1472601	225704
8671	1472765	225534
8672	1472935	225364
8673	1473101	225194
8674	1473269	225023
8675	1473434	224853
8676	1473606	224683
8677	1473774	224513
8678	1473944	224343
8679	1474119	224174
8680	1474286	224004
8681	1474460	223835
8682	1474636	223666
8683	1474812	223497
8684	1474987	223328
8685	1475161	223159
8686	1475338	222990
8687	1475507	222820
8688	1475675	222650
8689	1475844	222480
8690	1476012	222310
8691	1476192	222142
8692	1476365	221972
8693	1476544	221804
8694	1476725	221636
8695	1476897	221466
8696	1477069	221297
8697	1477237	221127
8698	1477403	220956
8699	1477574	220787
8700	1477746	220617
8701	1477918	220447
8702	1478107	220281
8703	1478292	220113
8704	1478461	219943
8705	1478630	219773
8706	1478808	219604
8707	1478980	219435
8708	1479145	219264
8709	1479312	219094
8710	1479480	218924
8711	1479648	218754
8712	1479810	218583
8713	1479975	218412
8714	1480139	218242
8715	1480310	218072
8716	1480483	217902
8717	1480650	217732
8718	1480814	217561
8719	1480982	217391
8720	1481147	217221
8721	1481312	217050
8722	1481478	216880
8723	1481648	216710
8724	1481814	216540
8725	1481981	216369
8726	1482146	216199
8727	1482318	216029
8728	1482488	215860
8729	1482660	215690
8730	1482829	215520
8731	1482994	215350
8732	1483161	215179
8733	1483339	215011
8734	1483506	214841
8735	1483675	214670
8736	1483841	214500
8737	1484006	214330
8738	1484182	214161
8739	1484362	213992
8740	1484531	213822
8741	1484699	213652
8742	1484865	213482
8743	1485030	213311
8744	1485194	213141
8745	1485360	212970
8746	1485527	212800
8747	1485694	212630
8748	1485860	212459
8749	1486024	212289
8750	1486191	212118
8751	1486360	211949
8752	1486524	211778
8753	1486690	211607
8754	1486854	211437
8755	1487019	211266
8756	1487185	211096
8757	1487352	210926
8758	1487525	210756
8759	1487691	210586
8760	1487856	210415
8761	1488022	210245
8762	1488190	210075
8763	1488357	209905
8764	1488525	209735
8765	1488693	209565
8766	1488858	209394
8767	1489028	209224
8768	1489194	209054
8769	1489366	208884
8770	1489533	208714
8771	1489700	208544
8772	1489866	208374
8773	1490033	208203
8774	1490209	208034
8775	1490379	207865
8776	1490547	207695
8777	1490716	207525
8778	1490880	207354
8779	1491045	207184
8780	1491211	207013
8781	1491377	206843
8782	1491543	206672
8783	1491712	206503
8784	1491876	206332
8785	1492040	206161
8786	1492208	205991
8787	1492375	205821
8788	1492544	205651
8789	1492709	205480
8790	1492877	205310
8791	1493041	205140
8792	1493209	204970
8793	1493379	204800
8794	1493545	204630
8795	1493711	204459
8796	1493880	204289
8797	1494047	204119
8798	1494213	203949
8799	1494392	203780
8800	1494571	203612
8801	1494736	203441
8802	1494900	203271
8803	1495068	203101
8804	1495232	202930
8805	1495394	202759
8806	1495559	202589
8807	1495727	202419
8808	1495894	202248
8809	1496060	202078
8810	1496230	201908
8811	1496399	201738
8812	1496572	201569
8813	1496736	201398
8814	1496907	201229
8815	1497071	201058
8816	1497237	200888
8817	1497404	200718
8818	1497576	200548
8819	1497750	200379
8820	1497915	200208
8821	1498081	200038
8822	1498247	199868
8823	1498411	199697
8824	1498574	199526
8825	1498740	199356
8826	1498904	199186
8827	1499072	199016
8828	1499238	198845
8829	1499402	198675
8830	1499567	198504
8831	1499729	198333
8832	1499895	198163
8833	1500060	197992
8834	1500226	197822
8835	1500398	197653
8836	1500572	197484
8837	1500737	197313
8838	1500905	197143
8839	1501075	196973
8840	1501247	196804
8841	1501412	196633
8842	1501586	196464
8843	1501756	196294
8844	1501921	196124
8845	1502090	195954
8846	1502268	195785
8847	1502432	195615
8848	1502601	195445
8849	1502775	195275
8850	1502939	195105
8851	1503107	194935
8852	1503274	194765
8853	1503445	194595
8854	1503619	194426
8855	1503783	194255
8856	1503949	194085
8857	1504113	193914
8858	1504284	193745
8859	1504447	193574
8860	1504616	193404
8861	1504779	193233
8862	1504944	193063
8863	1505108	192892
8864	1505272	192722
8865	1505436	192551
8866	1505605	192382
8867	1505770	192211
8868	1505935	192041
8869	1506098	191870
8870	1506269	191700
8871	1506437	191530
8872	1506607	191361
8873	1506772	191190
8874	1506935	191019
8875	1507105	190850
8876	1507274	190680
8877	1507444	190510
8878	1507619	190341
8879	1507794	190172
8880	1507964	190002
8881	1508132	189832
8882	1508300	189662
8883	1508468	189492
8884	1508639	189322
8885	1508807	189152
8886	1508980	188983
8887	1509150	188813
8888	1509322	188644
8889	1509506	188476
8890	1509680	188306
8891	1509848	188136
8892	1510016	187966
8893	1510180	187796
8894	1510347	187626
8895	1510517	187456
8896	1510684	187286
8897	1510852	187116
8898	1511026	186946
8899	1511198	186777
8900	1511369	186607
8901	1511537	186437
8902	1511707	186267
8903	1511873	186097
8904	1512040	185927
8905	1512204	185757
8906	1512369	185586
8907	1512537	185416
8908	1512707	185246
8909	1512872	185076
8910	1513040	184906
8911	1513206	184736
8912	1513373	184566
8913	1513540	184395
8914	1513706	184225
8915	1513878	184056
8916	1514046	183886
8917	1514214	183716
8918	1514380	183545
8919	1514547	183375
8920	1514716	183205
8921	1514884	183035
8922	1515053	182865
8923	1515226	182696
8924	1515398	182527
8925	1515572	182357
8926	1515745	182188
8927	1515911	182018
8928	1516077	181847
8929	1516250	181678
8930	1516415	181508
8931	1516583	181337
8932	1516756	181168
8933	1516933	180999
8934	1517108	180830
8935	1517274	180660
8936	1517438	180489
8937	1517608	180319
8938	1517772	180149
8939	1517939	179979
8940	1518103	179808
8941	1518270	179638
8942	1518435	179468
8943	1518605	179298
8944	1518771	179128
8945	1518938	178958
8946	1519101	178787
8947	1519268	178617
8948	1519434	178447
8949	1519603	178277
8950	1519767	178107
8951	1519934	177936
8952	1520103	177767
8953	1520271	177597
8954	1520436	177426
8955	1520603	177256
8956	1520771	177086
8957	1520941	176916
8958	1521107	176746
8959	1521273	176576
8960	1521439	176406
8961	1521604	176235
8962	1521770	176065
8963	1521951	175897
8964	1522130	175728
8965	1522294	175557
8966	1522460	175387
8967	1522626	175217
8968	1522791	175047
8969	1522958	174877
8970	1523123	174706
8971	1523288	174536
8972	1523457	174366
8973	1523622	174196
8974	1523786	174025
8975	1523953	173855
8976	1524116	173685
8977	1524281	173514
8978	1524444	173344
8979	1524611	173174
8980	1524778	173003
8981	1524945	172833
8982	1525109	172663
8983	1525276	172493
8984	1525446	172323
8985	1525613	172153
8986	1525784	171983
8987	1525962	171815
8988	1526131	171645
8989	1526297	171475
8990	1526479	171306
8991	1526654	171137
8992	1526829	170968
8993	1527014	170800
8994	1527189	170630
8995	1527361	170461
8996	1527526	170291
8997	1527693	170120
8998	1527864	169951
8999	1528032	169781
9000	1528198	169611
9001	1528362	169440
9002	1528539	169271
9003	1528712	169102
9004	1528882	168932
9005	1529055	168763
9006	1529225	168593
9007	1529397	168423
9008	1529566	168254
9009	1529737	168084
9010	1529905	167914
9011	1530071	167744
9012	1530241	167574
9013	1530412	167404
9014	1530585	167235
9015	1530749	167064
9016	1530915	166894
9017	1531088	166725
9018	1531256	166555
9019	1531425	166385
9020	1531597	166215
9021	1531766	166046
9022	1531935	165876
9023	1532104	165706
9024	1532270	165536
9025	1532438	165366
9026	1532610	165196
9027	1532780	165026
9028	1532948	164856
9029	1533115	164686
9030	1533282	164516
9031	1533448	164346
9032	1533614	164176
9033	1533780	164006
9034	1533946	163836
9035	1534113	163665
9036	1534279	163495
9037	1534447	163325
9038	1534613	163155
