일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2022/06/28,"32,950","34,000","32,900","33,400",▲,"300","+0.91","455,911","15,248","0.56","96,243","-64,948","-11,203","-51,504","-36,116","20.87"
2022/06/27,"33,200","33,600","32,400","33,100",▲,"300","+0.91","469,800","15,560","0.59","77,680","-53,680","15,073","-70,343","-32,968","20.88"
2022/06/24,"31,450","33,150","31,350","32,800",▲,"1,150","+3.63","669,257","21,769","0.61","-33,472","76,662","-36,673","-38,751","-19,282","20.87"
2022/06/23,"32,250","32,750","31,050","31,650",▼,"-850","-2.62","981,355","31,155","0.64","82,138","26,778","-133,049","-35,051","-11,497","20.90"
2022/06/22,"34,150","34,400","32,450","32,500",▼,"-1,500","-4.41","680,962","22,533","0.66","94,298","-128,596","61,348","78,685","30,767","21.00"
2022/06/21,"34,250","34,450","33,750","34,000",▲,"100","+0.29","501,818","17,099","0.66","3,159","-12,241","10,374","18,227","24,355","20.95"
2022/06/20,"36,250","36,300","33,600","33,900",▼,"-2,200","-6.09","864,871","29,607","0.66","-16,403","-19,482","73,711","7,792","42,323","20.94"
2022/06/17,"36,150","36,300","35,400","36,100",▼,"-1,150","-3.09","870,144","31,168","0.66","282,291","-211,254","-51,491","-17,136","-142,440","20.89"
2022/06/16,"37,450","38,000","37,050","37,250",▲,"200","+0.54","358,791","13,475","0.69","-14,168","-31,060","38,935","71,039","44,594","20.93"
2022/06/15,"38,150","38,350","36,600","37,050",▼,"-800","-2.11","601,809","22,430","0.71","108,465","-137,083","34,948","34,109","-11,000","20.90"
2022/06/14,"37,700","38,400","37,450","37,850",▼,"-650","-1.69","673,989","25,528","0.76","6,986","-41,953","69,071","68,590","50,310","20.87"
2022/06/13,"39,600","39,750","38,500","38,500",▼,"-2,050","-5.06","677,602","26,273","0.76","105,465","-89,557","-24,390","-10,453","-39,990","20.82"
2022/06/10,"41,000","41,000","40,100","40,550",▼,"-900","-2.17","420,365","17,026","0.76","100,122","-70,541","-32,002","-45,582","-53,018","20.84"
2022/06/09,"41,100","41,450","40,800","41,450",▲,"150","+0.36","370,838","15,284","0.76","-26,976","-1,365","27,172","-29,870","19,851","20.86"
2022/06/08,"41,500","41,700","41,150","41,300",▼,"-100","-0.24","229,571","9,508","0.76","-22,770","-20,672","45,909","48,378","57,332","20.84"
2022/06/07,"41,500","41,850","40,950","41,400",▼,"-300","-0.72","364,541","15,101","0.77","-19,069","-22,767","44,943","90,963","105,488","20.81"
2022/06/03,"41,800","42,250","41,500","41,700",▲,"250","+0.60","284,515","11,896","0.77","-47,107","35,868","13,495","-2,687","21,514","20.77"
2022/06/02,"41,250","42,200","40,850","41,450",▲,"200","+0.48","519,935","21,634","0.76","-14,275","-72,790","81,243","22,365","127,601","20.76"
2022/05/31,"41,400","41,500","40,900","41,250",▼,"-50","-0.12","633,044","26,063","0.77","53,675","-125,807","72,811","82,710","48,947","20.70"
2022/05/30,"41,400","41,650","40,900","41,300",▲,"250","+0.61","262,181","10,827","0.78","-46,456","32,569","21,945","4,073","16,735","20.65"
2022/05/27,"41,450","41,450","40,900","41,050",▲,"50","+0.12","228,553","9,389","0.80","-55,291","22,217","35,113","28,185","44,774","20.63"
2022/05/26,"40,450","41,200","40,450","41,000",▲,"450","+1.11","293,126","11,993","0.79","-78,539","-14,774","28,031","97,239","95,933","20.60"
2022/05/25,"40,450","40,900","40,250","40,550",▲,"300","+0.75","279,773","11,348","0.82","-27,601","19,004","16,711","28,027","19,490","20.58"
2022/05/24,"40,450","41,300","40,200","40,250",▼,"-100","-0.25","525,355","21,349","0.81","-65,673","-40,466","90,302","78,380","121,227","20.57"
2022/05/23,"40,600","40,600","40,050","40,350",▲,"200","+0.50","252,802","10,173","0.82","-7,981","20,459","2,799","-633","-9,651","20.50"
2022/05/20,"39,800","40,600","39,750","40,150",▲,"700","+1.77","368,187","14,795","0.83","-71,509","60,617","34,094","12,438","1,130","20.50"
2022/05/19,"39,200","39,750","39,200","39,450",▼,"-750","-1.87","449,001","17,734","0.83","53,023","-36,134","-14,138","-39,366","-27,683","20.47"
2022/05/18,"40,700","40,700","40,000","40,200",▼,"-200","-0.50","383,332","15,417","0.80","33,951","-94,726","56,829","24,301","75,221","20.49"
2022/05/17,"40,100","41,050","40,100","40,400",▲,"250","+0.62","374,563","15,173","0.79","38,322","9,884","11,150","-66,420","-41,047","20.44"
2022/05/16,"40,750","40,900","40,000","40,150",▼,"-350","-0.86","383,752","15,453","0.78","98,322","-94,848","16,379","-11,183","-16,403","20.43"
2022/05/13,"40,000","40,600","39,950","40,500",▲,"550","+1.38","391,068","15,776","0.80","59,516","39,070","-98,355","-80,194","-88,953","20.42"
2022/05/12,"39,750","40,950","39,700","39,950",▼,"-450","-1.11","556,447","22,352","0.77","1,846","15,700","-14,019","7,630","-18,387","20.50"
2022/05/11,"40,750","41,100","40,300","40,400",▼,"-600","-1.46","416,404","16,881","0.75","176,933","-108,777","-103,395","-61,886","-94,403","20.51"
2022/05/10,"41,550","41,650","40,450","41,000",▼,"-1,000","-2.38","547,727","22,408","0.76","131,480","-60,303","-76,262","-51,849","-59,888","20.58"
2022/05/09,"43,150","43,550","41,950","42,000",▼,"-1,150","-2.67","496,199","21,033","0.75","40,971","3,208","-47,881","-46,536","-52,872","20.64"
2022/05/06,"43,200","43,650","42,250","43,150",▼,"-350","-0.80","508,985","21,787","0.74","29,877","61,287","-82,083","-76,529","-82,919","20.68"
2022/05/04,"43,450","44,350","43,300","43,500", ,"0","0","490,231","21,493","0.73","-77,746","83,487","13,987","1,484","-9,753","20.74"
2022/05/03,"43,700","44,050","43,200","43,500",▼,"-550","-1.25","501,240","21,841","0.72","65,126","104,983","-178,123","-108,999","-159,538","20.73"
2022/05/02,"43,050","44,100","42,800","44,050",▲,"550","+1.26","554,749","24,091","0.71","-11,881","48","18,968","69,716","24,874","20.86"
2022/04/29,"43,950","44,000","43,300","43,500",▼,"-750","-1.69","452,352","19,687","0.75","61,311","-37,559","-24,003","19,911","-14,256","20.85"
2022/04/28,"42,850","44,250","42,450","44,250",▲,"2,000","+4.73","964,481","42,054","0.75","-304,110","191,762","130,536","71,586","126,537","20.87"
2022/04/27,"41,550","42,500","41,350","42,250",▼,"-100","-0.24","780,482","32,719","0.73","66,767","-171,973","119,803","98,112","87,940","20.77"
2022/04/26,"42,750","43,000","41,900","42,350",▼,"-50","-0.12","695,475","29,459","0.71","157,366","39,288","-238,502","-107,512","-195,520","20.68"
2022/04/25,"43,750","43,900","42,250","42,400",▼,"-2,150","-4.83","684,567","29,404","0.71","113,717","8,815","-130,055","-87,882","-121,951","20.86"
2022/04/22,"44,000","44,750","43,400","44,550",▲,"50","+0.11","805,690","35,570","0.76","2,453","140,684","-168,331","-54,417","-120,960","20.95"
2022/04/21,"43,400","44,850","43,050","44,500",▲,"1,550","+3.61","1,484,708","65,596","0.75","-700,909","589,649","103,747","86,071","128,121","21.08"
2022/04/20,"42,900","43,250","42,300","42,950",▲,"300","+0.70","681,048","29,146","0.79","-65,883","50,667","12,701","28,590","-24,951","21.00"
2022/04/19,"41,200","42,750","41,100","42,650",▲,"1,700","+4.15","854,746","36,094","0.79","-470,007","131,998","408,687","254,839","325,477","20.99"
2022/04/18,"41,200","41,250","40,600","40,950",▼,"-350","-0.85","274,310","11,211","0.77","19,406","-59,201","40,164","33,768","22,090","20.69"
2022/04/15,"41,700","42,050","41,300","41,300",▼,"-200","-0.48","390,492","16,225","0.77","22,296","2,457","-11,862","-14,203","-49,243","20.66"
2022/04/14,"41,450","41,950","41,250","41,500",▲,"50","+0.12","478,868","19,914","0.76","-6,562","62,348","-41,624","-77,607","-53,792","20.67"
2022/04/13,"41,200","41,850","41,050","41,450",▲,"450","+1.10","474,574","19,619","0.78","6,364","47,127","-48,477","-28,297","-48,714","20.70"
2022/04/12,"40,900","41,150","40,500","41,000",▼,"-350","-0.85","415,823","17,010","0.81","-58,864","69,767","-19,953","-13,679","-410","20.73"
2022/04/11,"40,350","41,400","40,000","41,350",▲,"1,000","+2.48","451,615","18,533","0.81","-178,271","100,648","76,152","52,577","99,153","20.75"
2022/04/08,"40,300","40,450","39,850","40,350",▲,"250","+0.62","227,064","9,115","0.81","4,818","-4,830","6,334","11,512","-8,158","20.69"
2022/04/07,"40,600","41,300","40,050","40,100",▼,"-750","-1.84","406,105","16,450","0.79","51,496","-54,893","8,493","25,730","-16,688","20.69"
2022/04/06,"40,950","41,100","40,550","40,850",▼,"-350","-0.85","274,109","11,172","0.77","57,355","-56,836","-6,772","-4,476","-10,765","20.68"
2022/04/05,"41,500","41,550","40,800","41,200",▼,"-150","-0.36","271,698","11,179","0.79","24,508","-11,083","-15,693","-3,097","-16,098","20.68"
2022/04/04,"40,650","41,400","40,500","41,350",▲,"600","+1.47","267,144","10,992","0.76","-61,218","63,002","-8,534","-4,680","-13,479","20.70"
2022/04/01,"41,250","41,350","40,700","40,750",▼,"-800","-1.93","375,441","15,351","0.77","156,332","-129,077","-27,615","-13,054","-49,662","20.70"
2022/03/31,"40,800","41,550","40,650","41,550",▲,"900","+2.21","640,822","26,387","0.76","-167,620","54,723","99,378","83,988","121,516","20.72"
2022/03/30,"41,100","41,500","40,400","40,650",▼,"-500","-1.22","583,491","23,753","0.76","207,695","-140,896","-75,648","-93,073","-87,495","20.65"
2022/03/29,"41,200","41,550","41,000","41,150",▲,"100","+0.24","443,725","18,281","0.74","34,715","50,131","-79,589","-74,212","-84,762","20.71"
2022/03/28,"41,450","41,600","40,600","41,050",▼,"-700","-1.68","539,506","22,086","0.75","42,009","22,013","-45,311","-19,461","-45,392","20.77"
2022/03/25,"42,200","42,500","41,350","41,750",▼,"-300","-0.71","421,704","17,612","0.74","6,210","4,212","-31,750","-23,316","-3,722","20.80"
2022/03/24,"43,200","43,200","41,800","42,050",▼,"-800","-1.87","793,714","33,583","0.77","206,343","-26,322","-208,599","-123,934","-193,849","20.82"
2022/03/23,"41,150","43,500","40,850","42,850",▲,"2,700","+6.72","2,088,577","88,750","0.79","-297,896","96,787","230,243","142,443","197,269","20.98"
2022/03/22,"39,550","40,400","39,500","40,150",▲,"800","+2.03","594,620","23,855","0.78","-182,241","40,310","146,296","103,653","135,365","20.81"
2022/03/21,"39,700","40,150","39,350","39,350", ,"0","0","422,745","16,788","0.77","48,217","-32,723","-18,131","-13,022","-35,843","20.70"
2022/03/18,"39,550","40,450","39,350","39,350",▲,"250","+0.64","790,190","31,351","0.77","-2,845","1,907","8,015","-18,326","-17,944","20.71"
2022/03/17,"39,400","39,750","39,100","39,100",▲,"150","+0.39","517,020","20,352","0.77","33,780","-4,273","-19,741","-8,155","-20,049","20.70"
2022/03/16,"39,100","39,150","38,400","38,950",▲,"350","+0.91","357,524","13,848","0.77","134,685","-69,721","-43,962","-39,583","-78,332","20.72"
2022/03/15,"38,950","39,050","38,200","38,600",▼,"-900","-2.28","509,014","19,660","0.77","165,337","-8,677","-164,966","-68,348","-166,727","20.75"
2022/03/14,"39,300","40,400","39,000","39,500",▲,"300","+0.77","523,841","20,823","0.79","7,835","-18,812","16,918","48,150","10,747","20.88"
2022/03/11,"38,700","39,200","38,350","39,200",▲,"550","+1.42","353,766","13,765","0.77","-21,848","-21,067","-19,458","29,775","28,562","20.86"
2022/03/10,"39,150","39,200","38,150","38,650",▲,"600","+1.58","685,554","26,477","0.81","168,291","-77,393","-92,303","-94,518","-120,811","20.88"
2022/03/08,"39,700","39,800","37,950","38,050",▼,"-2,150","-5.35","882,769","34,156","0.81","379,624","-97,108","-308,964","-257,038","-293,588","20.95"
2022/03/07,"40,900","40,900","40,000","40,200",▼,"-1,250","-3.02","349,461","14,109","0.79","39,653","-30,710","-25,873","3,368","-13,315","21.18"
2022/03/04,"41,350","41,600","40,650","41,450",▲,"150","+0.36","479,571","19,725","0.79","41,638","-31,703","-17,576","49,996","-12,991","21.20"
2022/03/03,"40,650","41,400","40,250","41,300",▲,"1,150","+2.86","572,298","23,449","0.81","-146,447","10,973","150,270","155,495","23,771","21.21"
2022/03/02,"39,700","40,600","39,500","40,150",▲,"450","+1.13","749,069","30,106","0.81","-132,973","-93,792","245,493","198,453","-2,155","21.10"
2022/02/28,"38,950","39,700","38,400","39,700",▲,"800","+2.06","616,720","24,275","0.79","-88,377","-14,672","82,134","84,730","116,171","20.91"
2022/02/25,"39,350","39,500","38,500","38,900",▲,"50","+0.13","542,616","21,128","0.78","120,182","-92,091","-32,503","534","-30,925","20.85"
2022/02/24,"39,450","39,900","38,650","38,850",▼,"-1,050","-2.63","530,515","20,778","0.77","59,303","-70,991","13,240","18,382","-5,654","20.88"
2022/02/23,"39,300","40,550","39,150","39,900",▲,"700","+1.79","449,325","17,922","0.78","-72,315","17,076","80,050","78,040","57,797","20.87"
2022/02/22,"39,000","39,400","38,650","39,200",▼,"-650","-1.63","471,657","18,387","0.75","80,414","-55,726","20,980","26,687","7,065","20.81"
2022/02/21,"39,450","39,850","39,100","39,850",▼,"-100","-0.25","271,099","10,711","0.74","30,099","-20,203","-10,509","-4,389","-7,601","20.79"
2022/02/18,"39,000","40,000","38,800","39,950",▲,"350","+0.88","355,527","14,049","0.76","-68,670","8,059","56,746","58,149","38,600","20.80"
2022/02/17,"39,750","40,200","39,100","39,600",▲,"150","+0.38","523,987","20,813","0.73","-50,981","-725","71,704","72,734","57,577","20.76"
2022/02/16,"39,900","40,150","39,200","39,450",▲,"200","+0.51","435,925","17,230","0.76","144,497","-144,388","5,830","5,392","6,045","20.70"
2022/02/15,"39,950","40,300","39,100","39,250",▼,"-700","-1.75","362,405","14,381","0.77","-2,389","25,141","-27,697","-30,138","-28,241","20.70"
2022/02/14,"40,050","40,250","39,150","39,950",▼,"-750","-1.84","508,902","20,201","0.79","-33,412","-5,357","49,317","40,845","49,227","20.72"
2022/02/11,"39,950","41,450","39,850","40,700",▲,"250","+0.62","668,190","27,264","0.80","-134,869","72,551","77,985","58,417","89,467","20.68"
2022/02/10,"40,550","40,900","40,050","40,450", ,"0","0","480,689","19,435","0.77","-32,428","-88,123","128,909","135,794","117,839","20.62"
2022/02/09,"39,500","40,600","39,400","40,450",▲,"1,300","+3.32","830,171","33,275","0.78","-20,398","131,827","-111,267","-97,823","-111,786","20.53"
2022/02/08,"39,200","39,900","38,700","39,150",▲,"50","+0.13","402,791","15,855","0.78","-2,085","-720","-7,036","-21,638","5,500","20.61"
2022/02/07,"39,200","39,200","38,150","39,100", ,"0","0","470,060","18,145","0.77","59,418","-88,991","28,338","15,936","53,600","20.62"
2022/02/04,"38,700","39,300","38,350","39,100",▲,"200","+0.51","512,751","19,985","0.77","44,378","-38,542","-74,524","58,629","5,738","20.60"
2022/02/03,"39,850","39,950","38,800","38,900", ,"0","0","692,748","27,153","0.75","178,880","-41,148","-144,793","-69,324","-140,614","20.65"
2022/01/28,"38,700","39,150","37,250","38,900",▲,"600","+1.57","870,694","33,412","0.73","258,188","-39,913","-194,181","-190,032","-217,205","20.76"
2022/01/27,"40,100","40,450","38,100","38,300",▼,"-1,700","-4.25","757,531","29,355","0.74","248,092","-219,002","-18,788","-47,649","-109,808","20.91"
2022/01/26,"39,850","40,700","39,800","40,000",▲,"200","+0.50","442,448","17,786","0.78","17,205","-12,680","-187","-16,548","-10,366","20.92"
2022/01/25,"40,600","40,700","39,700","39,800",▼,"-1,000","-2.45","645,101","25,800","0.79","-53,708","19,767","97,540","-32,523","31,332","20.92"
2022/01/24,"41,550","42,200","40,600","40,800",▼,"-1,250","-2.97","462,886","18,983","0.80","-13,772","30,276","-12,021","-26,129","-10,808","20.85"
2022/01/21,"42,300","42,750","41,600","42,050",▼,"-750","-1.75","554,630","23,281","0.78","59,680","-168,653","145,544","102,936","105,175","20.86"
2022/01/20,"42,400","43,700","42,200","42,800",▲,"300","+0.71","614,019","26,281","0.78","107,240","-125,450","3,607","23,537","-4,536","20.75"
2022/01/19,"41,900","43,750","41,700","42,500",▲,"200","+0.47","586,113","25,110","0.81","-36,711","-31,146","89,592","61,747","56,785","20.74"
2022/01/18,"43,150","43,450","42,100","42,300",▼,"-900","-2.08","511,863","21,740","0.81","14,991","-88,475","70,858","48,838","65,165","20.68"
2022/01/17,"45,000","45,000","42,950","43,200",▼,"-1,650","-3.68","626,015","27,244","0.82","98,072","-123,162","26,576","19,410","17,556","20.62"
2022/01/14,"45,500","45,900","44,750","44,850",▼,"-1,300","-2.82","582,819","26,343","0.82","77,704","-84,757","7,046","2,647","-21,178","20.60"
2022/01/13,"45,500","47,200","45,450","46,150",▲,"1,150","+2.56","1,154,435","53,332","0.84","-174,765","72,644","94,749","147,299","82,761","20.60"
2022/01/12,"44,600","45,250","44,400","45,000",▲,"750","+1.69","564,837","25,367","0.87","-122,196","-5,511","127,048","120,577","115,729","20.53"
2022/01/11,"44,550","45,050","43,800","44,250",▼,"-550","-1.23","536,058","23,755","0.87","-73,120","-75,472","159,910","121,717","153,648","20.43"
2022/01/10,"44,950","45,600","44,550","44,800",▼,"-100","-0.22","597,159","26,907","0.85","-15,882","7,091","73,349","31,386","2,423","20.31"
2022/01/07,"45,000","45,650","44,250","44,900",▼,"-450","-0.99","882,516","39,536","0.86","48,592","-44,024","-19,090","7,266","-88,909","20.26"
2022/01/06,"44,050","45,850","43,800","45,350",▲,"950","+2.14","1,544,022","69,662","0.91","-318,215","270,091","201,070","46,144","33,462","20.27"
2022/01/05,"42,950","44,750","42,700","44,400",▲,"1,450","+3.38","1,584,744","70,131","0.90","-349,495","379,565","-27,430","-10,690","-32,465","20.12"
2022/01/04,"41,550","42,950","41,200","42,950",▲,"1,400","+3.37","566,458","24,020","0.89","-103,255","65,487","53,293","81,698","40,838","20.14"
2022/01/03,"41,150","41,850","41,150","41,550",▲,"550","+1.34","279,286","11,591","0.89","8,022","-18,708","21,462","10,756","3,286","20.10"
2021/12/30,"41,000","41,350","40,700","41,000",▼,"-200","-0.49","362,106","14,854","0.88","19,428","18,765","-102,765","-19,531","-43,250","20.09"
